42.5
45.0
41.25
41.25
41.25
37.5
36.25
41.25
37.5
40.0
38.75
36.25
28.749999999999996
42.5
38.75
38.75
38.75
33.75
27.500000000000004
41.25
33.75
32.5
31.25
25.0
23.75
36.25
33.75
31.25
26.25
23.75
22.5
47.5
42.5
41.25
38.75
38.75
35.0
38.75
35.0
35.0
35.0
32.5
27.500000000000004
35.0
32.5
32.5
30.0
26.25
23.75
35.0
32.5
31.25
26.25
25.0
25.0
33.75
28.749999999999996
25.0
23.75
22.5
22.5
30.0
23.75
23.75
22.5
22.5
21.25
43.75
41.25
41.25
40.0
38.75
35.0
36.25
36.25
36.25
31.25
27.500000000000004
25.0
33.75
31.25
31.25
26.25
25.0
21.25
32.5
27.500000000000004
26.25
23.75
20.0
18.75
28.749999999999996
23.75
22.5
22.5
17.5
13.750000000000002
27.500000000000004
22.5
22.5
21.25
15.0
15.0
43.75
41.25
41.25
40.0
37.5
31.25
38.75
33.75
31.25
30.0
26.25
25.0
33.75
30.0
31.25
28.749999999999996
22.5
21.25
32.5
28.749999999999996
25.0
22.5
20.0
18.75
27.500000000000004
23.75
22.5
20.0
18.75
18.75
25.0
22.5
21.25
20.0
16.25
17.5
42.5
37.5
40.0
37.5
31.25
30.0
37.5
32.5
30.0
27.500000000000004
26.25
22.5
30.0
30.0
28.749999999999996
27.500000000000004
23.75
21.25
31.25
27.500000000000004
27.500000000000004
25.0
22.5
20.0
28.749999999999996
23.75
21.25
18.75
